date,finance_score,economics_score,psychology_score,baseline_score,adaptive_weight,adaptive_composite,fixed_composite,gap,spy_close
1999-02-23,0.19999999999999996,-0.050000000000000044,,0.09285714285714283,,,,,79.04254150390625
1999-02-24,-0.19999999999999996,-0.050000000000000044,,-0.13571428571428573,,,,,77.64764404296875
1999-02-25,-0.19999999999999996,-0.050000000000000044,,-0.13571428571428573,,,,,76.91150665283203
1999-02-26,-0.19999999999999996,-0.050000000000000044,,-0.13571428571428573,,,,,76.6015396118164
1999-03-01,-0.6,0.0,,-0.34285714285714286,,,,,76.81462097167969
1999-03-02,-0.6,0.0,,-0.34285714285714286,,,,,76.13655090332031
1999-03-03,-0.19999999999999996,0.0,,-0.11428571428571428,,,,,76.54340362548828
1999-03-04,0.19999999999999996,0.0,,0.11428571428571428,,,,,77.51204681396484
1999-03-05,0.19999999999999996,0.0,,0.11428571428571428,,,,,79.07159423828125
1999-03-08,0.19999999999999996,0.0,,0.11428571428571428,,,,,79.58500671386719
1999-03-09,0.19999999999999996,0.0,,0.11428571428571428,,,,,79.39128875732422
1999-03-10,0.19999999999999996,0.0,,0.11428571428571428,,,,,80.0887222290039
1999-03-11,0.6000000000000001,0.0,,0.34285714285714297,,,,,80.9798583984375
1999-03-12,1.0,0.0,,0.5714285714285715,,,,,80.20491027832031
1999-03-15,0.6000000000000001,0.0,,0.34285714285714297,,,,,81.34796142578125
1999-03-16,1.0,0.0,,0.5714285714285715,,,,,81.03800964355469
1999-03-17,0.6000000000000001,0.0,,0.34285714285714297,,,,,80.68925476074219
1999-03-18,1.0,0.0,,0.5714285714285715,,,,,81.98728942871094
1999-03-19,0.0030470104421358815,0.0,0.017090576745077413,0.001741148824077647,0.15683623069803096,0.004148495242578364,0.007113448596427565,0.002407346418500717,80.59370422363281
1999-03-22,0.009102233308966054,0.0,0.07099827949011213,0.005201276176552031,0.17839931179604485,0.016939416285933234,0.028230227336298066,0.011738140109381203,80.7490463256836
1999-03-23,-0.1037179059358171,0.0,-0.04768742932701804,-0.05926737482046692,0.1690749717308072,-0.05730949586351776,-0.05521439389775981,0.001957878956949162,78.41862487792969
1999-03-24,-0.16113431206954698,0.0,-0.04645231575991576,-0.09207674975402685,0.1685809263039663,-0.08438534040920544,-0.07610819785608798,0.007691409344821418,78.86528778076172
1999-03-25,0.23618687846675598,0.0,-0.14095459499037058,0.134963930552432,0.20638183799614823,0.07801935811372124,0.03839244661245111,-0.05694457243871076,80.47716522216797
1999-03-26,0.3415695178033273,0.0,-0.15205851489510966,0.1951825816019013,0.21082340595804386,0.12197603094979567,0.07364819782794749,-0.07320655065210563,79.89453125
1999-03-29,0.3621244615609515,0.0,-0.04810669283603949,0.20692826374911516,0.1692426771344158,0.1637654649337841,0.11766602894431105,-0.043162798815331055,81.5064468383789
1999-03-30,0.3659199879800434,0.0,0.03807974707081911,0.20909713598859622,0.16523189882832764,0.1808396080850493,0.14924104986737424,-0.02825752790354691,81.07919311523438
1999-03-31,0.36947255052425754,0.0,0.015155807729054529,0.21112717172814718,0.1560623230916218,0.18054342540301496,0.14253719432846476,-0.03058374632513222,79.77802276611328
1999-04-01,0.20000000000000004,-0.02499999999999991,0.11686778407970042,0.10357142857142863,0.19674711363188016,0.10618744813950445,0.10822515299932375,0.0026160195680758197,80.38003540039062
1999-04-05,0.14123307202432633,-0.02499999999999991,0.1603048432071878,0.06999032687104367,0.2141219372828751,0.08932864607370472,0.10160040758869411,0.019338319202661047,82.28323364257812
1999-04-06,0.02187198932687336,-0.02499999999999991,0.10905247987705323,0.0017839939010705316,0.19362099195082128,0.022553424560803063,0.03932796399266448,0.02076943065973253,82.08905029296875
1999-04-07,0.04605795841692698,-0.02499999999999991,0.07176910342137958,0.01560454766681546,0.17870764136855183,0.02564158295422614,0.035262142180912906,0.010037035287410678,82.74927520751953
1999-04-08,0.0840367730237533,-0.02499999999999991,-0.007523979021089686,0.037306727442144784,0.15300959160843586,0.030447199354687614,0.02161598018001272,-0.00685952808745717,83.79798889160156
1999-04-09,0.0986719003457636,-0.02499999999999991,0.020675296645115325,0.04566965734043639,0.15827011865804613,0.04171379690740592,0.03692163109707402,-0.003955860433030471,83.81743621826172
1999-04-12,0.002668515017237786,-0.02499999999999991,-0.12659676398212882,-0.009189419990149798,0.20063870559285152,-0.03274587751579512,-0.050281990387342455,-0.023556457525645322,84.71074676513672
1999-04-13,0.018044313980855337,-0.02499999999999991,-0.2098925262688895,-0.00040324915379691135,0.2339570105075558,-0.0494147341610329,-0.0737244961440793,-0.04901148500723598,84.16699981689453
1999-04-14,0.02735207288475683,-0.02499999999999991,-0.30911166466754836,0.004915470219861084,0.27364466586701935,-0.08101638017958149,-0.10499402699073222,-0.08593185039944257,82.74927520751953
1999-04-15,0.11825147174559225,-0.02499999999999991,-0.20642467610791676,0.05685798385462419,0.2325698704431667,-0.004373630262796267,-0.03529094713226513,-0.06123161411742046,82.43859100341797
1999-04-16,0.25658604973458443,-0.02499999999999991,-0.2555353387003997,0.1359063141340483,0.25221413548015986,0.03717919607348312,-0.0010982643580084855,-0.09872711806056518,81.73948669433594
1999-04-19,-0.19355643419316582,-0.02499999999999991,-0.2825212165488499,-0.12131796239609474,0.26300848661953996,-0.16371578630895595,-0.17773910134955903,-0.042397823912861204,80.47716522216797
1999-04-20,0.13335138340435382,-0.02499999999999991,-0.2822333519764236,0.06548650480248795,0.2628933407905694,-0.02592673000533842,-0.05621544507013107,-0.09141323480782637,81.48700714111328
1999-04-21,0.1884601857244097,-0.02499999999999991,-0.2676751179915281,0.09697724898537702,0.25707004719661125,0.0032360477962680156,-0.030651079456539762,-0.093741201189109,83.81743621826172
1999-04-22,0.2482472314761015,-0.02499999999999991,-0.2906404075470741,0.1311412751292009,0.26625616301882965,0.018839302668190352,-0.016482313807495347,-0.11230197246101055,84.61366271972656
1999-04-23,0.30650195715215595,-0.02499999999999991,-0.31075845905287613,0.16442968980123202,0.2743033836211505,0.034083972713879224,-0.001886162297705829,-0.1303457170873528,84.4000244140625
1999-04-26,0.22640253802692709,-0.02499999999999991,-0.23145744542820962,0.11865859315824409,0.24258297817128385,0.03372640181241002,-0.0038820203470146947,-0.08493219134583407,84.88554382324219
1999-04-27,0.20281863101272082,-0.02499999999999991,-0.22159365388199315,0.10518207486441195,0.23863746155279725,0.02720114445930439,-0.009189430196829829,-0.07798093040510756,85.29338836669922
1999-04-28,0.3979639591709492,-0.02499999999999991,-0.2067197442513022,0.21669369095482816,0.2326878977005209,0.11817050885855795,0.06849898863268254,-0.0985231820962702,84.12812042236328
1999-04-29,0.4476055456474389,-0.02499999999999991,-0.1605648700867094,0.24506031179853657,0.21422594803468376,0.15816487266242873,0.1030914981387005,-0.08689543913610784,83.48725891113281
1999-04-30,0.4655238125692142,-0.02499999999999991,-0.1593598637625977,0.25529932146812245,0.21374394550503906,0.1666684311770035,0.11016860663737041,-0.08863089029111895,82.80757904052734
1999-05-03,0.5527102397695014,0.0,0.039791224655248994,0.3158344227254294,0.1659164898620996,0.27003430425131675,0.21921930340086626,-0.04580011847411264,84.32235717773438
1999-05-04,0.5525921096723777,0.0,0.03530174986493875,0.3157669198127873,0.1641206999459755,0.26973677981047944,0.21760411033104032,-0.04603014000230787,83.11830139160156
1999-05-05,0.5524761143795539,0.0,0.09783281364608729,0.31570063678831656,0.18913312545843491,0.2744946144606012,0.2394468986885363,-0.041206022327715364,83.77857208251953
1999-05-06,0.41902885701503184,0.0,0.3095735839333066,0.23944506115144681,0.2738294335733226,0.25864831482213735,0.26399004412509774,0.019203253670690534,83.26394653320312
1999-05-07,0.2855836099865848,0.0,0.3500597440109555,0.16319063427804847,0.2900238976043822,0.21738714182464716,0.22859482268456593,0.05419650754659869,83.89511108398438
1999-05-10,0.28547364818210036,0.0,0.32060374203256814,0.16312779896120022,0.27824149681302723,0.20694414107342068,0.218244379036179,0.04381634211222046,83.47759246826172
1999-05-11,0.2853655821745847,0.0,0.32429491669623245,0.16306604695690557,0.27971796667849297,0.20816465857026167,0.21949615136566997,0.0450986116133561,84.32235717773438
1999-05-12,0.4962399742633694,0.0,0.2986352874893509,0.28356569957906824,0.26945411499574035,0.28762626205278397,0.28884005534766716,0.004060562473715723,84.98261260986328
1999-05-13,0.5666297903353409,0.0,0.10006798824114348,0.3237884516201949,0.1900271952964574,0.28127547943384995,0.2454862894375269,-0.04251297218634492,85.35162353515625
1999-05-14,0.6166885454680657,0.0,0.03211012367497856,0.35239345455318044,0.16284404946999143,0.3002372199752369,0.2402942887458098,-0.05215623457794355,83.13771057128906
1999-05-17,0.5297865274119044,0.0,0.04127545586806646,0.30273515852108823,0.1665101823472266,0.25919945575588194,0.2112242625925306,-0.0435357027652063,83.39016723632812
1999-05-18,0.29878229695657027,0.0,0.016540312336405544,0.17073274111804018,0.1566161249345622,0.1465837204280121,0.11676539104446806,-0.024149020690028083,83.2348403930664
1999-05-19,0.3070535630858873,0.0,0.0718326069617614,0.17545917890622134,0.17873304278470456,0.1569376863892399,0.13918987872566035,-0.01852149251698143,83.83685302734375
1999-05-20,0.3409444106688198,0.0,0.04364503920490516,0.19482537752503992,0.16745801568196206,0.16950901805982246,0.14191225911299274,-0.02531635946521746,83.33193969726562
1999-05-21,0.020969937608748657,0.0,0.020051436968018782,0.01198282149071352,0.15802057478720752,0.013257828746174257,0.014806836907770361,0.0012750072554607375,82.86582946777344
1999-05-24,0.020421427517582896,0.0,-0.04961904394464852,0.011669387152904512,0.1698476175778594,0.001259693145900338,-0.009781563731239049,-0.010409694007004174,81.48700714111328
1999-05-25,-0.032547988876980675,0.0,-0.09749512990932796,-0.018598850786846102,0.18899805196373118,-0.03351009384818197,-0.04621254847971475,-0.014911243061335865,80.16641998291016
1999-05-26,0.019974846521705596,0.0,-0.0723559102092381,0.011414198012403199,0.17894236408369524,-0.003575823192324289,-0.017905339865171253,-0.014990021204727488,81.05976104736328
1999-05-27,-0.16677600318479177,0.0,-0.10786113169221201,-0.09530057324845245,0.1931444526768848,-0.09772657543438841,-0.0996967687037683,-0.0024260021859359576,79.89453125
1999-05-28,-0.24711906635457406,0.0,-0.003829339091409839,-0.14121089505975662,0.15153173563656394,-0.12039322943942128,-0.09312735047083524,0.020817665620335338,80.91411590576172
1999-06-01,0.2114216871246669,-0.02499999999999991,0.11265724348569012,0.11009810692838114,0.19506289739427604,0.11059729952007744,0.11099380472343928,0.0004991925916962986,80.63249206542969
1999-06-02,0.0859369369156886,-0.02499999999999991,0.15313145014478055,0.038392535380393535,0.21125258005791223,0.06263142715741517,0.07855115554792899,0.024238891777021633,80.71021270751953
1999-06-03,0.0943283779072277,-0.02499999999999991,-0.1462291400248145,0.04318764451841588,0.2084916560099258,0.0036958254329224616,-0.02310823007171475,-0.039491819085493415,81.15689086914062
1999-06-04,0.351929343706201,-0.02499999999999991,-0.008647653368279249,0.19038819640354346,0.1534590613473117,0.159844341723095,0.12072564898340551,-0.030543854680448457,82.78814697265625
1999-06-07,0.45899541161841584,-0.02499999999999991,-0.04519245562646833,0.2515688066390948,0.16807698225058731,0.20169006922862387,0.14770236484614774,-0.04987873741047094,83.00175476074219
1999-06-08,0.33592595968182165,-0.02499999999999991,-0.024858457615860564,0.1812434055324696,0.15994338304634423,0.14827877628837102,0.10910775343055405,-0.03296462924409857,82.18609619140625
1999-06-09,0.328523625356671,-0.02499999999999991,0.009189718408128045,0.17701350020381207,0.15367588736325122,0.1512230316157037,0.11827517657532266,-0.02579046858810838,82.10844421386719
1999-06-10,0.1882280931105932,-0.02499999999999991,-0.05607008897763675,0.09684462463462472,0.17242803559105468,0.07047784095349377,0.04332447487033321,-0.026366783681130948,81.35105895996094
1999-06-11,0.42209723671263877,-0.02499999999999991,-0.10385173869614903,0.2304841352643651,0.19154069547845962,0.1664452094425696,0.11346657937818515,-0.06403892582179549,80.67139434814453
1999-06-14,0.41263002611721533,-0.02499999999999991,-0.2330175584013554,0.2250743006384088,0.24320702336054217,0.11366314317565068,0.06474214997449133,-0.11141115746275812,80.7490463256836
1999-06-15,0.40369440703074555,-0.02499999999999991,-0.15234784203326956,0.2199682325889975,0.21093913681330784,0.14143220118645738,0.08965760647120403,-0.07853603140254012,81.2928237915039
1999-06-16,0.5459463226393284,-0.02499999999999991,0.014250088105349126,0.3012550415081877,0.15570003524213966,0.2565683601486971,0.20080330781719422,-0.04468668135949061,82.84640502929688
1999-06-17,0.6189159547095685,-0.02499999999999991,0.15320583512361297,0.3429519741197535,0.2112823340494452,0.30286196699577844,0.2765408254711043,-0.040090007123975036,83.6231918334961
1999-06-18,0.44491736332517023,-0.02499999999999991,0.158260482164612,0.24352420761438304,0.2133041928658448,0.22533709747658465,0.21368190370696316,-0.01818711013779839,83.71984100341797
1999-06-21,0.5729674553372917,-0.02499999999999991,0.2066083107571978,0.3166956887641667,0.23264332430287912,0.2910845951808378,0.2781651064617276,-0.025611093583328914,83.91464233398438
1999-06-22,0.3183389297111014,-0.02499999999999991,0.18103870788073056,0.1711936741206294,0.2224154831522922,0.17338336206103294,0.1746394359366648,0.0021896879404035285,83.33029174804688
1999-06-23,0.7301881945811745,-0.02499999999999991,0.16565217450862962,0.40653611118924265,0.21626086980345183,0.35444234152101367,0.3222267333510281,-0.052093769668228984,82.92121124267578
1999-06-24,0.7247744948981237,-0.02499999999999991,-0.021774551945516148,0.40344256851321364,0.15870982077820645,0.3359564355333836,0.2546165763526583,-0.06748613297983003,82.2978744506836
1999-06-25,0.30263396231979006,-0.02499999999999991,0.029071907080994008,0.16221940703988008,0.1616287628323976,0.14069894134729863,0.11561778205426995,-0.021520465692581453,82.09335327148438
1999-06-28,0.6811202773684233,-0.02499999999999991,0.05178000254279482,0.37849730135338483,0.17071200101711792,0.32272273750652136,0.26414624676967835,-0.05577456384686347,83.09651947021484
1999-06-29,0.6262846929580964,-0.02499999999999991,0.08483814507939252,0.34716268169034087,0.183935258031757,0.29891195036074497,0.25534909387650895,-0.0482507313295959,83.87570190429688
1999-06-30,0.6738468884504821,-0.02499999999999991,0.16595559542483568,0.37434107911456127,0.21638223816993427,0.3292501617516541,0.3014061598231573,-0.04509091736290716,85.39498138427734
1999-07-01,0.49726780865959125,-0.02499999999999991,0.23969372067529043,0.2734387478054808,0.24587748827011618,0.26514160529310266,0.2616279883099142,-0.00829714251237812,86.03780364990234
1999-07-02,0.44532532965167987,-0.02499999999999991,0.2915603089527546,0.2437573312295314,0.2666241235811018,0.2565027582695527,0.2604883734326595,0.012745427040021323,86.8948745727539
1999-07-06,0.44479371217024727,-0.02499999999999991,0.2719725956965209,0.2434535498115699,0.25878903827860833,0.25083396626875987,0.25343521587130274,0.007380416457189953,86.87541961669922
1999-07-07,0.5125168978592379,-0.02499999999999991,0.2527383342340193,0.28215251306242173,0.2510953336936077,0.27476675001418055,0.2718575504724809,-0.0073857630482411785,86.99229431152344
1999-07-08,0.47713408583961076,-0.02499999999999991,0.35779891052733925,0.2619337633369205,0.2931195642109357,0.2900337135043933,0.29548656485356706,0.028099950167472798,87.06045532226562
1999-07-09,0.4250734660877125,-0.02499999999999991,0.4457693673493973,0.23218483776440724,0.32830774693975895,0.3023062934536436,0.3069394231191538,0.07012145568923639,87.57662963867188
1999-07-12,0.39038704791306494,-0.02499999999999991,0.38911934896191885,0.21236402737889432,0.30564773958476754,0.26638889188032444,0.2742283899329529,0.054024864501430125,87.18704223632812
1999-07-13,0.39015302791730805,-0.02499999999999991,0.34945163248217725,0.21223030166703322,0.2897806529928709,0.2519943885151964,0.26025776745233364,0.03976408684816318,86.87541961669922
1999-07-14,0.2220334863223559,-0.02499999999999991,0.3263595646223314,0.11616199218420342,0.28054382584893256,0.17513162334015397,0.1897311425375482,0.05896963115595055,87.36236572265625
1999-07-15,0.35527003557925935,-0.02499999999999991,0.46435777966366704,0.19229716318814824,0.3357431118654668,0.2836396411796762,0.2875183789545798,0.09134247799152798,87.91751861572266
1999-07-16,0.337768661695572,-0.02499999999999991,0.4910453760639359,0.1822963781117555,0.34641815042557433,0.2892526349280993,0.29035852739501866,0.10695625681634377,88.39476013183594
1999-07-19,0.3726798137515343,-0.02499999999999991,0.5151530638287876,0.20224560785801968,0.35606122553151504,0.3136598201089199,0.31176321744778845,0.11141421225090023,87.81040954589844
1999-07-20,0.27424930423711136,-0.02499999999999991,0.4486963057910135,0.14599960242120652,0.3294785223164054,0.24573166495753782,0.25194344860063894,0.0997320625363313,86.00859069824219
1999-07-21,0.25636580554029603,-0.02499999999999991,0.4267654671299927,0.13578046030874064,0.3207061868519971,0.22910115227748673,0.23762521269617887,0.0933206919687461,85.91116333007812
1999-07-22,0.47775927219884373,-0.02499999999999991,0.2649988472248969,0.2622910126850536,0.25599953888995874,0.26298421707864383,0.2632387547739988,0.0006932043935902188,84.78142547607422
1999-07-23,0.34367367598760407,-0.02499999999999991,0.22792976256002995,0.18567067199291665,0.24117190502401198,0.19586237736956963,0.2004613536914063,0.010191705376652982,84.6158447265625
1999-07-26,0.4585584119288977,-0.02499999999999991,0.06769746240359514,0.2513190925307987,0.17707898496143806,0.2188035606509089,0.18705152198627747,-0.032515531879889814,83.9925765991211
1999-07-27,0.47573060125757377,-0.02499999999999991,0.12191330183244158,0.2611317721471851,0.19876532073297662,0.2334599682431207,0.21240530753702486,-0.027671803904064374,84.69378662109375
1999-07-28,0.3594514858329225,-0.02499999999999991,0.1326655651148694,0.1946865633330986,0.20306622604594776,0.18209219328932036,0.1729792139567184,-0.012594370043778252,84.96647644042969
1999-07-29,0.20743497055795201,-0.02499999999999991,-0.07537135825804592,0.10781998317597262,0.18014854330321836,0.07481832987087167,0.043703013674066135,-0.03300165330510095,83.77826690673828
1999-07-30,0.12684891885837205,-0.02499999999999991,-0.13154958797089694,0.06177081077621265,0.20261983518835877,0.022600263443525503,-0.005891328785275707,-0.03917054733268715,82.74592590332031
1999-08-02,0.24955466385550198,0.0,-0.21826047905705465,0.14260266506028685,0.23730419162282185,0.056968328359051267,0.016300564619217334,-0.08563433670123557,82.94070434570312
1999-08-03,0.30228738755825246,0.0,-0.21177540861507765,0.17273565003328714,0.23471016344603107,0.08248699661112299,0.03815677950635947,-0.09024865342216415,82.55113983154297
1999-08-04,0.33634559341349907,0.0,-0.22014503702062696,0.1921974819505709,0.23805801480825078,0.09403604046325408,0.04787760031065165,-0.09816144148731683,81.4213638305664
1999-08-05,0.48511563052023443,0.0,-0.3279980227482151,0.2772089317258483,0.28119920909928603,0.10702521478635404,0.06538649765992614,-0.17018371693949427,82.16155242919922
1999-08-06,0.48243831593787173,0.0,-0.33913358679805417,0.2756790376787839,0.28565343471922167,0.10005569978823607,0.06049461911189058,-0.1756233378905478,81.26546478271484
1999-08-09,0.497360587001143,0.0,-0.555760896548545,0.28420604971493885,0.372304358619418,-0.02851730547519865,-0.0097823814772805,-0.3127233551901375,81.09019470214844
1999-08-10,0.41317434304525696,0.0,-0.5475103618006942,0.2360996245972897,0.3690041447202777,-0.053055708227766785,-0.03816387064200466,-0.28915533282505645,80.19416809082031
1999-08-11,0.2706918825212584,0.0,-0.41636919666622796,0.1546810757264334,0.3165476786664912,-0.026083562401331042,-0.045186519610998066,-0.18076463812776444,81.1681137084961
1999-08-12,0.28696475345623973,0.0,-0.4301517991377066,0.1639798591178513,0.32206071965508265,-0.02736661030980131,-0.04396622127159397,-0.1913464694276526,81.11942291259766
1999-08-13,0.23427686831735073,0.0,-0.2862430964212136,0.13387249618134328,0.26449723856848545,0.022753082058404164,-0.01316796122955162,-0.11111941412293912,82.99910736083984
1999-08-16,0.16496133367427646,0.0,-0.28277056796616246,0.0942636192424437,0.263108227186465,-0.004937177342702409,-0.03769834628056845,-0.0992007965851461,83.36922454833984
1999-08-17,0.1303470953923567,0.0,-0.23435701620110055,0.07448405450991812,0.24374280648044022,-0.0007937348216096665,-0.03361032023893841,-0.07527778933152779,83.91464233398438
1999-08-18,0.1476659239060927,0.0,-0.25995558296546245,0.0843805279463387,0.25398223318618496,-0.0030747264696864285,-0.03613711087279169,-0.08745525441602513,83.31082153320312
1999-08-19,0.18234848061042766,0.0,-0.22121742910292752,0.10419913177738724,0.238486971641171,0.026591521651156205,-0.009696664530722918,-0.07760761012623103,82.62901306152344
1999-08-20,0.1647623195503485,0.0,-0.22377211852520063,0.09414989688591344,0.23950884741008024,0.018004761408507743,-0.017122808507976484,-0.0761451354774057,83.46659851074219
1999-08-23,0.4295209218970857,0.0,-0.10711092439887279,0.24544052679833472,0.1928443697595491,0.17745296438439478,0.12204751887931209,-0.06798756241393994,85.06385803222656
1999-08-24,0.3696406336610374,0.0,-0.1270940490551377,0.21122321923487855,0.20083761962205507,0.14327638439447551,0.09281217533337285,-0.06794683484040304,85.37551879882812
1999-08-25,0.22959722491516568,0.0,-0.053398473761850584,0.13119841423723755,0.17135938950474022,0.0995660042052389,0.06658950343755671,-0.03163241003199865,86.2520980834961
1999-08-26,0.20567280091069895,0.0,-0.06936393216322909,0.1175273148061137,0.17774557286529163,0.08430822305003915,0.052115378366843726,-0.03321909175607454,85.2197036743164
1999-08-27,0.2174722358475715,0.0,-0.1412694000878953,0.12426984905575517,0.2065077600351581,0.06943393351368213,0.0313311118554775,-0.05483591554207304,84.18732452392578
1999-08-30,0.11398733569762436,0.0,-0.15471898524102054,0.0651356203986425,0.21188759409640823,0.018551156958639674,-0.01181349157523956,-0.046584463440002825,82.62901306152344
1999-08-31,0.2952491933040919,0.0,-0.12204049139721215,0.1687138247451954,0.19881619655888486,0.11090715747668234,0.06694981409535275,-0.05780666726851305,82.31734466552734
1999-09-01,0.3342033602853182,0.0,0.15337411323839364,0.19097334873446759,0.21134964529535746,0.18302676364899573,0.1778136163108417,-0.007946585085471858,83.33029174804688
1999-09-02,0.27204871180549967,0.0,0.27167135883301174,0.15545640674599984,0.2586685435332047,0.18551755913912837,0.196131639976454,0.030061152393128537,82.34656524658203
1999-09-03,0.46644910998534467,0.0,0.3615707071463867,0.26654234856305414,0.2946282828585547,0.29454039067532845,0.29980227406722054,0.0279980421122743,84.752197265625
1999-09-07,0.6174327318003198,0.0,0.225912019808551,0.35281870388589703,0.2403648079234204,0.3223148031434475,0.30840136445882593,-0.03050390074244952,84.44055938720703
1999-09-08,0.48375663281418085,0.0,0.1860007432815616,0.27643236160810336,0.22440029731262462,0.2561394795691656,0.24478129519381375,-0.020292882038937754,84.031494140625
1999-09-09,0.6167513641796445,0.0,0.13640233287054915,0.3524293509597969,0.20456093314821966,0.30823866255423304,0.27681989462856016,-0.04419068840556384,83.9925765991211
1999-09-10,0.5984275467817701,0.0,0.1155020429325132,0.34195859816101154,0.19620081717300528,0.2975276369709964,0.26269880383103716,-0.04443096119001516,84.69378662109375
1999-09-13,0.3495590731623239,0.0,0.033265159656129084,0.19974804180704223,0.16330606386245164,0.1725603776225002,0.14147903305422263,-0.02718766418454202,84.11917114257812
1999-09-14,0.3311705298130599,0.0,-0.02270316318895932,0.18924030275031994,0.15908126527558372,0.15552406802180682,0.1150600896715722,-0.03371623472851312,83.56401824951172
1999-09-15,0.23381338003847263,0.0,-0.04884152823112201,0.1336076457362701,0.1695366112924488,0.10267583104873197,0.06975043484768287,-0.030931814687538126,82.23941802978516
1999-09-16,0.23336948081562056,0.0,-0.07030921485769817,0.13335398903749748,0.17812368594307926,0.09707674846870834,0.06207186767417901,-0.03627724056878914,82.56080627441406
1999-09-17,0.3088524393197895,0.0,0.022085721869779293,0.17648710818273688,0.15883428874791172,0.15196287380602672,0.12244662297320173,-0.02452423437671017,83.60401916503906
1999-09-20,0.16892185272248053,0.0,0.050305124907194604,0.0965267729842746,0.17012204996287783,0.08866345146073905,0.0803491961572966,-0.007863321523535555,83.48684692382812
1999-09-21,0.21739970140433004,0.0,-0.004582658687780239,0.12422840080247433,0.15183306347511208,0.10467062303059407,0.07914452998088524,-0.019557777771880253,81.72879028320312
1999-09-22,0.17469349801429804,0.0,-0.042156859335579264,0.09982485600817032,0.1668627437342317,0.0761333974258196,0.05013125563785796,-0.023691458582350722,81.64089965820312
1999-09-23,0.017394095434089873,0.0,-0.2237691683175776,0.009939483105194215,0.23950766732703105,-0.04603553083122008,-0.07185854489277592,-0.05597501393641429,79.93168640136719
1999-09-24,-0.06129402792486919,0.0,-0.22062551888693366,-0.03502515881421097,0.23825020755477347,-0.07924448312377784,-0.0999852848396639,-0.04421932430956687,79.85355377197266
1999-09-27,-0.04774620425223619,0.0,-0.22487496390219114,-0.027283545286992113,0.23994998556087646,-0.07469560333066222,-0.09644054180231176,-0.0474120580436701,80.3809585571289
1999-09-28,0.002914089132950289,0.0,-0.21112182419795683,0.001665193790257308,0.23444872967918273,-0.0482224522693009,-0.07281026250561763,-0.049887646059558206,80.2247085571289
1999-09-29,0.09073344733396456,0.0,-0.2497012194071822,0.0518476841908369,0.2498804877628729,-0.023503502924595646,-0.05369443206846977,-0.07535118711543254,79.267578125
1999-09-30,0.18207555062275785,0.0,-0.1464910673006741,0.10404317178443306,0.20859642692026964,0.05178262469009115,0.01635618810464557,-0.052260547094341914,80.47862243652344
