date,close
2003-09-29,49.256736755371094
2003-09-30,49.51226806640625
2003-10-01,49.488155364990234
2003-10-02,49.411033630371094
2003-10-03,49.05427551269531
2003-10-06,49.12655258178711
2003-10-07,48.95785903930664
2003-10-08,49.0783805847168
2003-10-09,48.904823303222656
2003-10-10,49.1748046875
2003-10-13,48.95785903930664
2003-10-14,48.861427307128906
2003-10-15,48.74090576171875
2003-10-16,48.61071014404297
2003-10-17,48.842201232910156
2003-10-20,48.81316375732422
2003-10-21,48.90962600708008
2003-10-22,49.12655258178711
2003-10-23,49.00605010986328
2003-10-24,49.24709701538086
2003-10-27,49.15066909790039
2003-10-28,49.343544006347656
2003-10-29,49.12655258178711
2003-10-30,49.12655258178711
2003-10-31,49.04942321777344
2003-11-03,48.96182632446289
2003-11-04,49.05863571166992
2003-11-05,49.05863571166992
2003-11-06,48.792545318603516
2003-11-07,48.816734313964844
2003-11-10,48.908660888671875
2003-11-11,48.82157897949219
2003-11-12,48.91350555419922
2003-11-13,49.27151107788086
2003-11-14,49.310203552246094
2003-11-17,49.518272399902344
2003-11-18,49.49406433105469
2003-11-19,49.26183319091797
2003-11-20,49.43115997314453
2003-11-21,49.48440170288086
2003-11-24,49.27638626098633
2003-11-25,49.469886779785156
2003-11-26,49.290855407714844
2003-11-28,49.21343231201172
2003-12-01,49.078590393066406
2003-12-02,49.06404113769531
2003-12-03,49.11255645751953
2003-12-04,49.18533706665039
2003-12-05,49.43272018432617
2003-12-08,49.43272018432617
2003-12-09,49.15620803833008
2003-12-10,49.35022735595703
2003-12-11,49.524898529052734
2003-12-12,49.553985595703125
2003-12-15,49.524898529052734
2003-12-16,49.553985595703125
2003-12-17,49.67527389526367
2003-12-18,49.748043060302734
2003-12-19,49.77229690551758
2003-12-22,49.748043060302734
2003-12-23,49.553985595703125
2003-12-24,49.59282302856445
2003-12-26,49.840232849121094
2003-12-29,49.71894836425781
2003-12-30,49.62678909301758
2003-12-31,49.69536209106445
2004-01-02,49.41320037841797
2004-01-05,49.471561431884766
2004-01-06,49.69536209106445
2004-01-07,49.80727005004883
2004-01-08,49.79263687133789
2004-01-09,50.206180572509766
2004-01-12,50.065120697021484
2004-01-13,50.18183898925781
2004-01-14,50.17698287963867
2004-01-15,50.24029541015625
2004-01-16,50.20132064819336
2004-01-20,50.15754699707031
2004-01-21,50.19156265258789
2004-01-22,50.27914810180664
2004-01-23,50.15754699707031
2004-01-26,49.96295928955078
2004-01-27,50.03589630126953
2004-01-28,49.933719635009766
2004-01-29,49.816978454589844
2004-01-30,49.91427230834961
2004-02-02,49.92793273925781
2004-02-03,50.064537048339844
2004-02-04,50.069419860839844
2004-02-05,49.92793273925781
2004-02-06,50.13282775878906
2004-02-09,50.1669807434082
2004-02-10,50.05961608886719
2004-02-11,50.25477981567383
2004-02-12,50.259681701660156
2004-02-13,50.48402786254883
2004-02-17,50.36212921142578
2004-02-18,50.323081970214844
2004-02-19,50.37676239013672
2004-02-20,50.22066879272461
2004-02-23,50.3571891784668
2004-02-24,50.31331253051758
2004-02-25,50.43040084838867
2004-02-26,50.347469329833984
2004-02-27,50.48402786254883
2004-03-01,50.506553649902344
2004-03-02,50.330528259277344
2004-03-03,50.276729583740234
2004-03-04,50.39897155761719
2004-03-05,50.770606994628906
2004-03-08,50.94172668457031
2004-03-09,51.015071868896484
2004-03-10,50.956424713134766
2004-03-11,51.06888198852539
2004-03-12,50.912384033203125
2004-03-15,50.92218017578125
2004-03-16,51.04441833496094
2004-03-17,51.019989013671875
2004-03-18,50.971073150634766
2004-03-19,50.917301177978516
2004-03-22,51.04932403564453
2004-03-23,51.054203033447266
2004-03-24,51.08355712890625
2004-03-25,51.054203033447266
2004-03-26,50.87815475463867
2004-03-29,50.785247802734375
2004-03-30,50.58477783203125
2004-03-31,50.82926559448242
2004-04-01,50.8537712097168
2004-04-02,50.38808822631836
2004-04-05,50.07925796508789
2004-04-06,50.221439361572266
2004-04-07,50.09889602661133
2004-04-08,50.128257751464844
2004-04-12,50.113582611083984
2004-04-13,50.02534484863281
2004-04-14,49.87828826904297
2004-04-15,49.80474853515625
2004-04-16,49.94198989868164
2004-04-19,49.87828826904297
2004-04-20,49.716529846191406
2004-04-21,49.59883117675781
2004-04-22,49.780208587646484
2004-04-23,49.682193756103516
2004-04-26,49.667503356933594
2004-04-27,49.79007339477539
2004-04-28,49.55966567993164
2004-04-29,49.417457580566406
2004-04-30,49.40278244018555
2004-05-03,49.32905578613281
2004-05-04,49.41750717163086
2004-05-05,49.353641510009766
2004-05-06,49.20124816894531
2004-05-07,48.78346633911133
2004-05-10,48.70973587036133
2004-05-11,48.832618713378906
2004-05-12,48.7637825012207
2004-05-13,48.75400161743164
2004-05-14,48.7637825012207
2004-05-17,49.00957107543945
2004-05-18,49.034122467041016
2004-05-19,48.95058822631836
2004-05-20,49.08332824707031
2004-05-21,49.00462341308594
2004-05-24,49.043949127197266
2004-05-25,49.029170989990234
2004-05-26,49.1520881652832
2004-05-27,49.388031005859375
2004-05-28,49.21598815917969
2004-06-01,49.16025161743164
2004-06-02,49.17999267578125
2004-06-03,49.16025161743164
2004-06-04,49.056705474853516
2004-06-07,49.105995178222656
2004-06-08,48.987701416015625
2004-06-09,49.00249481201172
2004-06-10,48.95317077636719
2004-06-14,48.815120697021484
2004-06-15,49.229312896728516
2004-06-16,49.130672454833984
2004-06-17,49.18489456176758
2004-06-18,49.25889587402344
2004-06-21,49.32300567626953
2004-06-22,49.303245544433594
2004-06-23,49.26383972167969
2004-06-24,49.451194763183594
2004-06-25,49.436424255371094
2004-06-28,49.273681640625
2004-06-29,49.18489456176758
2004-06-30,49.57448959350586
2004-07-01,49.63724136352539
2004-07-02,49.9538459777832
2004-07-06,49.91921615600586
2004-07-07,49.88954544067383
2004-07-08,49.943965911865234
