date,close
1993-01-29,24.113252639770508
1993-02-01,24.284757614135742
1993-02-02,24.336212158203125
1993-02-03,24.593473434448242
1993-02-04,24.69637107849121
1993-02-05,24.679203033447266
1993-02-08,24.679203033447266
1993-02-09,24.507720947265625
1993-02-10,24.542003631591797
1993-02-11,24.662071228027344
1993-02-12,24.473417282104492
1993-02-16,23.856002807617188
1993-02-17,23.838850021362305
1993-02-18,23.821701049804688
1993-02-19,23.90744972229004
1993-02-22,23.993213653564453
1993-02-23,23.976057052612305
1993-02-24,24.284757614135742
1993-02-25,24.336212158203125
1993-02-26,24.370521545410156
1993-03-01,24.301921844482422
1993-03-02,24.662071228027344
1993-03-03,24.76498794555664
1993-03-04,24.62776756286621
1993-03-05,24.559158325195312
1993-03-08,25.107969284057617
1993-03-09,25.022233963012695
1993-03-10,25.07366943359375
1993-03-11,25.00507164001465
1993-03-12,24.747821807861328
1993-03-15,24.867862701416016
1993-03-16,24.867862701416016
1993-03-17,24.713525772094727
1993-03-18,24.867862701416016
1993-03-19,24.830249786376953
1993-03-22,24.692392349243164
1993-03-23,24.74407958984375
1993-03-24,24.74407958984375
1993-03-25,24.899150848388672
1993-03-26,24.761308670043945
1993-03-29,24.864696502685547
1993-03-30,24.933622360229492
1993-03-31,24.91639518737793
1993-04-01,24.830249786376953
1993-04-02,24.31330680847168
1993-04-05,24.433929443359375
1993-04-06,24.3649959564209
1993-04-07,24.451147079467773
1993-04-08,24.416698455810547
1993-04-12,24.761308670043945
1993-04-13,24.813016891479492
1993-04-14,24.778549194335938
1993-04-15,24.778549194335938
1993-04-16,24.778549194335938
1993-04-19,24.67514991760254
1993-04-20,24.554534912109375
1993-04-21,24.537317276000977
1993-04-22,24.22713851928711
1993-04-23,24.123760223388672
1993-04-26,23.9342098236084
1993-04-27,24.19268035888672
1993-04-28,24.140987396240234
1993-04-29,24.244380950927734
1993-04-30,24.278841018676758
1993-05-03,24.433929443359375
1993-05-04,24.520084381103516
1993-05-05,24.589000701904297
1993-05-06,24.502840042114258
1993-05-07,24.451147079467773
1993-05-10,24.502840042114258
1993-05-11,24.606225967407227
1993-05-12,24.57177734375
1993-05-13,24.278841018676758
1993-05-14,24.261598587036133
1993-05-17,24.34777069091797
1993-05-18,24.330535888671875
1993-05-19,24.830249786376953
1993-05-20,24.899150848388672
1993-05-21,24.67514991760254
1993-05-24,24.778549194335938
1993-05-25,24.830249786376953
1993-05-26,25.140405654907227
1993-05-27,25.054231643676758
1993-05-28,24.933622360229492
1993-06-01,25.174863815307617
1993-06-02,25.140405654907227
1993-06-03,25.054231643676758
1993-06-04,24.968088150024414
1993-06-07,24.881946563720703
1993-06-08,24.657920837402344
1993-06-09,24.74407958984375
1993-06-10,24.761308670043945
1993-06-11,24.864696502685547
1993-06-14,24.830249786376953
1993-06-15,24.778549194335938
1993-06-16,24.830249786376953
1993-06-17,24.91639518737793
1993-06-18,24.711214065551758
1993-06-21,24.763259887695312
1993-06-22,24.780614852905273
1993-06-23,24.555036544799805
1993-06-24,24.884740829467773
1993-06-25,24.86739158630371
1993-06-28,25.145044326782227
1993-06-29,25.023561477661133
1993-06-30,25.023561477661133
1993-07-01,24.954164505004883
1993-07-02,24.815330505371094
1993-07-06,24.555036544799805
1993-07-07,24.62444305419922
1993-07-08,24.902090072631836
1993-07-09,24.971494674682617
1993-07-12,24.954164505004883
1993-07-13,24.936800003051758
