date,close
1998-12-22,11.12448787689209
1998-12-23,11.288516998291016
1998-12-24,11.363077163696289
1998-12-28,11.213961601257324
1998-12-29,11.333259582519531
1998-12-30,11.288516998291016
1998-12-31,11.184135437011719
1999-01-04,11.184135437011719
1999-01-05,11.288516998291016
1999-01-06,11.64640998840332
1999-01-07,11.825357437133789
1999-01-08,11.899917602539062
1999-01-11,11.720969200134277
1999-01-12,11.392902374267578
1999-01-13,11.243782997131348
1999-01-14,10.960451126098633
1999-01-15,11.27360725402832
1999-01-19,11.213961601257324
1999-01-20,11.295976638793945
1999-01-21,11.094661712646484
1999-01-22,11.020100593566895
1999-01-25,11.109573364257812
1999-01-26,11.117027282714844
1999-01-27,10.975362777709961
1999-01-28,11.139396667480469
1999-01-29,11.377994537353516
1999-02-01,11.184135437011719
1999-02-02,11.064833641052246
1999-02-03,11.14685344696045
1999-02-04,10.885887145996094
1999-02-05,10.796419143676758
1999-02-08,10.76659107208252
1999-02-09,10.617473602294922
1999-02-10,10.70694637298584
1999-02-11,11.139396667480469
1999-02-12,10.975362777709961
1999-02-16,11.139396667480469
1999-02-17,11.184135437011719
1999-02-18,11.295976638793945
1999-02-19,11.333259582519531
1999-02-22,11.661321640014648
1999-02-23,11.81045150756836
1999-02-24,11.422728538513184
1999-02-25,11.348165512084961
1999-02-26,11.556939125061035
1999-03-01,11.601678848266602
1999-03-02,11.631498336791992
1999-03-03,11.519655227661133
1999-03-04,11.780624389648438
1999-03-05,12.078865051269531
1999-03-08,11.996845245361328
1999-03-09,12.093771934509277
1999-03-10,12.317461967468262
1999-03-11,12.377107620239258
1999-03-12,12.399478912353516
1999-03-15,12.436762809753418
1999-03-16,12.257805824279785
1999-03-17,12.153425216674805
1999-03-18,12.436762809753418
1999-03-19,12.200634002685547
1999-03-22,12.230542182922363
1999-03-23,11.81189250946045
1999-03-24,11.781990051269531
1999-03-25,12.05112075805664
1999-03-26,11.946459770202637
1999-03-29,12.215588569641113
1999-03-30,12.073548316955566
1999-03-31,11.931504249572754
1999-04-01,11.961411476135254
1999-04-05,12.200634002685547
1999-04-06,12.110928535461426
1999-04-07,12.439867973327637
1999-04-08,12.664142608642578
1999-04-09,12.634236335754395
1999-04-12,12.858513832092285
1999-04-13,12.84356689453125
1999-04-14,12.679099082946777
1999-04-15,12.559484481811523
1999-04-16,12.499665260314941
1999-04-19,12.499665260314941
1999-04-20,12.664142608642578
1999-04-21,12.858513832092285
1999-04-22,12.993084907531738
1999-04-23,12.948225021362305
1999-04-26,12.753851890563965
1999-04-27,12.978137969970703
