date,close
1998-12-22,11.909104347229004
1998-12-23,12.193624496459961
1998-12-24,12.147172927856445
1998-12-28,12.182011604309082
1998-12-29,12.216851234436035
1998-12-30,12.170393943786621
1998-12-31,12.123946189880371
1999-01-04,12.263298988342285
1999-01-05,12.576851844787598
1999-01-06,12.948466300964355
1999-01-07,12.90782356262207
1999-01-08,12.960081100463867
1999-01-11,13.087823867797852
1999-01-12,12.733625411987305
1999-01-13,12.727821350097656
1999-01-14,12.553624153137207
1999-01-15,12.925238609313965
1999-01-19,13.372336387634277
1999-01-20,13.494280815124512
1999-01-21,13.145885467529297
1999-01-22,12.913629531860352
1999-01-25,13.140073776245117
1999-01-26,13.66847038269043
1999-01-27,13.378148078918457
1999-01-28,13.848474502563477
1999-01-29,14.05169677734375
1999-02-01,14.063311576843262
1999-02-02,13.82524585723877
1999-02-03,13.923956871032715
1999-02-04,13.44782543182373
1999-02-05,13.122662544250488
1999-02-08,13.343307495117188
1999-02-09,12.820722579956055
1999-02-10,12.913629531860352
1999-02-11,13.459436416625977
1999-02-12,12.925238609313965
1999-02-16,12.867175102233887
1999-02-17,12.576851844787598
1999-02-18,12.646531105041504
1999-02-19,12.76266098022461
1999-02-22,13.215564727783203
1999-02-23,13.389756202697754
1999-02-24,13.018142700195312
1999-02-25,13.052989959716797
1999-02-26,12.658138275146484
1999-03-01,12.600083351135254
1999-03-02,12.263298988342285
1999-03-03,12.472335815429688
1999-03-04,12.600083351135254
1999-03-05,12.89040470123291
1999-03-08,13.262022018432617
1999-03-09,13.122662544250488
1999-03-10,13.122662544250488
1999-03-11,13.099435806274414
1999-03-12,12.983304977416992
1999-03-15,13.192337989807129
1999-03-16,13.418792724609375
1999-03-17,13.331694602966309
1999-03-18,13.51750373840332
1999-03-19,13.192337989807129
1999-03-22,13.192337989807129
1999-03-23,12.809109687805176
1999-03-24,13.058791160583496
1999-03-25,13.366535186767578
1999-03-26,13.296860694885254
1999-03-29,13.79621410369873
1999-03-30,13.772984504699707
1999-03-31,13.598795890808105
1999-04-01,13.81363296508789
